antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01628256513026052,0.044188376753507015,0.012575150300601202,0.7723076923076924,17.477620791906507,1.0,0.011855650178111734,4.197821318312301,0.9583890057290573,0.26255230125523016,0.7617811897715452,0.5284440955869527
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.016482965931863727,0.04173346693386774,0.012575150300601202,0.7629179331306991,18.280722623395864,1.0,0.0118872589869117,4.041919094599455,0.9611400052076347,0.27552140504939626,0.7525927717513857,0.5321192306709919
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.016833667334669337,0.03717434869739479,0.012575150300601202,0.7470238095238095,20.095141830317033,1.0,0.01194936968124626,3.805993162796181,0.9665065786588664,0.30350665054413545,0.737256490690771,0.5426493710691824
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014629258517034067,0.051703406813627256,0.012575150300601202,0.8595890410958904,16.62538494212594,1.0,0.011818767796113268,6.753722078302947,0.9538044689251941,0.23392357875116498,0.8519334985351845,0.5514030476797281
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'WOODLAND CHARLOTTE BAG'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})",0.019789579158316632,0.025400801603206413,0.012575150300601202,0.6354430379746836,25.016652934861312,1.0,0.012072479126589854,2.673379745602316,0.9794087132176635,0.3855606758832566,0.6259416561956862,0.5652560357526277
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})","frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})",0.020541082164328657,0.02530060120240481,0.012575150300601202,0.6121951219512195,24.196860661675924,1.0,0.012055448572495693,2.513375808220214,0.9787774732272955,0.37801204819277107,0.6021287398687403,0.5546124124607583
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.01973947895791583,0.03717434869739479,0.012024048096192385,0.6091370558375635,16.38595098991613,1.0,0.011290245822305934,2.463333159826146,0.9578801662748304,0.2678571428571428,0.5940459795253288,0.4662935953042265
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.015180360721442885,0.051703406813627256,0.012024048096192385,0.7920792079207921,15.319671502033925,1.0,0.011239171730234015,4.560855043420174,0.9491326245103525,0.2191780821917808,0.780742867186127,0.5123186737278379
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.015180360721442885,0.044188376753507015,0.01002004008016032,0.6600660066006601,14.937548176586366,1.0,0.009349244581347062,2.811756522754246,0.9474370453273644,0.2030456852791878,0.6443504293819674,0.44341168810758624
"frozenset({'JUMBO BAG RED RETROSPOT', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014028056112224449,0.051703406813627256,0.010821643286573146,0.7714285714285714,14.920265780730896,1.0,0.010096344994598414,4.148797595190379,0.9462511291779584,0.1970802919708029,0.7589663084168577,0.4903654485049833
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.012925851703406814,0.051703406813627256,0.010821643286573146,0.8372093023255813,16.192536506219575,1.0,0.010153332717539286,5.825250501002001,0.9505295570669643,0.20111731843575414,0.8283335626806109,0.5232558139534883
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.01603206412825651,0.03717434869739479,0.010821643286573146,0.675,18.157681940700808,1.0,0.010225661744330344,2.962540465546478,0.960322848306555,0.2553191489361702,0.6624518680403788,0.4830525606469003
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.017635270541082163,0.03717434869739479,0.011272545090180362,0.6392045454545455,17.194774565057585,1.0,0.01061696539371328,2.6686191280198197,0.9587506233283467,0.25891829689298046,0.6252743639958751,0.4712195234011272
"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013577154308617235,0.051703406813627256,0.011272545090180362,0.8302583025830258,16.0580966274779,1.0,0.010570559957590533,5.586703842467543,0.9506330099717272,0.20871985157699444,0.8210035777449912,0.5241407791984897
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})",frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.015280561122244489,0.03717434869739479,0.010521042084168337,0.6885245901639344,18.521497061552736,1.0,0.009952997176718166,3.0911770910241536,0.960688544051556,0.25089605734767023,0.6764986377183958,0.4857717290442314
"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.012625250501002005,0.051703406813627256,0.010521042084168337,0.8333333333333333,16.117571059431523,1.0,0.00986827362139108,5.689779559118234,0.9499492591840878,0.1955307262569832,0.8242462665539588,0.5184108527131782
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.035370741482965935,0.10465931863727455,0.024298597194388778,0.6869688385269122,6.563857356149912,1.0,0.02059671949108638,2.860228602000381,0.8787319598337578,0.20995670995670992,0.650377595937394,0.45956867010117747
"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT '})",frozenset({'DOTCOM POSTAGE'}),0.020791583166332665,0.035370741482965935,0.01277555110220441,0.6144578313253012,17.371923956449024,1.0,0.01204013738900647,2.502007139278557,0.9624466414859625,0.29445727482678985,0.6003208846604867,0.48782381651250895
"frozenset({'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016933867735470943,0.10465931863727455,0.01277555110220441,0.7544378698224852,7.208511192750983,1.0,0.011003264043116294,3.646086148200014,0.8761110478234715,0.11740331491712708,0.725733304328622,0.4382529224650961
"frozenset({'JUMBO STORAGE BAG SUKI', 'RECYCLING BAG RETROSPOT '})",frozenset({'DOTCOM POSTAGE'}),0.014829659318637275,0.035370741482965935,0.010420841683366733,0.7027027027027026,19.866778960263375,1.0,0.009896305637326757,3.2446620513754776,0.9639599111222381,0.2619647355163728,0.6918014929856624,0.4986601332210397
"frozenset({'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016933867735470943,0.0593186372745491,0.010420841683366733,0.6153846153846153,10.374220374220373,1.0,0.009416347725511143,2.4457715430861717,0.9191723575578432,0.15829528158295283,0.5911310674838582,0.3955301455301455
"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'DOTCOM POSTAGE'}),0.01372745490981964,0.035370741482965935,0.010070140280561123,0.7335766423357665,20.73964558218399,1.0,0.00958459002172682,3.6206632442968134,0.9650305821294825,0.2580231065468549,0.7238075091420951,0.5091395959554186
"frozenset({'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'DOTCOM POSTAGE'}),0.013527054108216433,0.035370741482965935,0.011372745490981963,0.8407407407407407,23.769384114993176,1.0,0.010894283557094148,6.056974413944165,0.9710647190035865,0.30307076101468616,0.8349010691381107,0.5811352428916168
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01658316633266533,0.10465931863727455,0.011372745490981963,0.6858006042296073,6.5526950983355485,1.0,0.00963716260175662,2.8495938993371364,0.8616804274355371,0.1035111719106247,0.6490728028886443,0.3972325184862733
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED TOADSTOOL LED NIGHT LIGHT'})",frozenset({'DOTCOM POSTAGE'}),0.014929859719438878,0.035370741482965935,0.011673346693386773,0.7818791946308724,22.10525315132041,1.0,0.011145266484873554,4.422454139047324,0.9692323878700249,0.30220492866407256,0.773881205195399,0.5559537616213852
"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.0156813627254509,0.10465931863727455,0.011673346693386773,0.744408945686901,7.112686718961485,1.0,0.010032145955237127,3.5030204158316636,0.8730975101092218,0.107422775472568,0.7145320662475824,0.42797278303971664
"frozenset({'JUMBO BAG RED RETROSPOT', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.015480961923847696,0.035370741482965935,0.010270541082164329,0.6634304207119741,18.756474783868274,1.0,0.009722967980048272,2.8660619315554188,0.9615711234207656,0.25308641975308643,0.6510891865280463,0.47689934633332415
"frozenset({'JAM MAKING SET PRINTED', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014829659318637275,0.10465931863727455,0.010270541082164329,0.6925675675675675,6.617352153493847,1.0,0.008718479042252841,2.9123169415754586,0.8616602829982732,0.09403669724770641,0.6566307788399445,0.395350322797666
"frozenset({'JUMBO BAG RED RETROSPOT', 'NATURAL SLATE HEART CHALKBOARD '})",frozenset({'DOTCOM POSTAGE'}),0.01598196392785571,0.035370741482965935,0.010220440881763528,0.6394984326018809,18.079870700755723,1.0,0.009655146967281257,2.675797682321164,0.9600330840548632,0.24847746650426308,0.626279667328012,0.4642251369808271
"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014529058116232466,0.10465931863727455,0.010220440881763528,0.7034482758620689,6.721315263861606,1.0,0.008699839558877273,3.019172065060353,0.8637693511568328,0.09379310344827585,0.6687833689332939,0.4005513279741173
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'DOTCOM POSTAGE'})",frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.014378757515030061,0.05075150300601202,0.011673346693386773,0.8118466898954703,15.996505360625457,1.0,0.010943603138140006,5.04507997476434,0.9511628865862429,0.21836925960637302,0.8017870866265682,0.5209282807818911
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.01658316633266533,0.053356713426853705,0.011673346693386773,0.7039274924471299,13.192857041544332,1.0,0.0107885234396649,3.197335998527668,0.9397860352456523,0.20034393809114356,0.6872396268454466,0.4613534175850673
"frozenset({'JUMBO BAG RED RETROSPOT', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'DOTCOM POSTAGE'}),0.01282565130260521,0.035370741482965935,0.010070140280561123,0.78515625,22.1979019121813,1.0,0.00961648748398601,4.489910730552013,0.9673576898293752,0.2641261498028909,0.7772784226654201,0.5349293997875354
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014378757515030061,0.10465931863727455,0.010070140280561123,0.7003484320557491,6.691696842428316,1.0,0.008565269316187486,2.987939250594212,0.8629695015999149,0.09241379310344827,0.6653211741834678,0.3982833591585591
"frozenset({'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.019789579158316632,0.10465931863727455,0.014428857715430862,0.7291139240506329,6.966545679296616,1.0,0.012357693844603035,3.3052296181147343,0.8737479413351507,0.13114754098360656,0.6974491591992968,0.433489465615551
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01818637274549098,0.10465931863727455,0.014028056112224449,0.7713498622589532,7.370102082665728,1.0,0.012124682732197863,3.915767076321318,0.8803266170477988,0.1289134438305709,0.7446221952150807,0.45269264295331574
"frozenset({'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.019789579158316632,0.05886773547094189,0.01277555110220441,0.6455696202531647,10.966442230002695,1.0,0.01161058339123136,2.6553374606355575,0.927160846449492,0.19391634980988595,0.6234000330185343,0.43129544842445466
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01818637274549098,0.0593186372745491,0.01277555110220441,0.7024793388429753,11.842472637927186,1.0,0.011696760253974885,3.1617345802716557,0.9325172820569775,0.19736842105263158,0.6837179166651995,0.45892548023229845
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.014428857715430862,0.05886773547094189,0.010070140280561123,0.6979166666666667,11.85567375886525,1.0,0.00922074610142128,3.115472323958262,0.9290574374973445,0.15927099841521397,0.6790213823085796,0.43449024822695037
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01277555110220441,0.10465931863727455,0.010070140280561123,0.788235294117647,7.5314391912820655,1.0,0.008733059806988727,4.227997661990647,0.8784458827405727,0.09379374708352776,0.7634814207704234,0.44222679018950806
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.014028056112224449,0.0593186372745491,0.010070140280561123,0.7178571428571429,12.10171332046332,1.0,0.00923801510837306,3.3340605261155223,0.9304190429964,0.15914489311163896,0.7000654330756589,0.4438103281853282
"frozenset({'JUMBO BAG PINK POLKADOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.017284569138276553,0.10465931863727455,0.013877755511022044,0.8028985507246377,7.671543835549913,1.0,0.012068764282071157,4.54253728044324,0.8849440170944105,0.1284191006026889,0.7798587136961428,0.4677489402737597
"frozenset({'JUMBO BAG PINK POLKADOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017284569138276553,0.0593186372745491,0.011673346693386773,0.6753623188405796,11.385330983157068,1.0,0.01064804960622648,2.8976345548239326,0.9282114174249146,0.17978395061728394,0.6548909184095638,0.43607642969056004
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.01818637274549098,0.06102204408817635,0.011122244488977955,0.6115702479338843,10.022119990772028,1.0,0.010012474849498595,2.417368780113418,0.9168957190082871,0.16335540838852097,0.5863270808217015,0.3969181288930505
"frozenset({'JUMBO BAG PINK POLKADOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.017284569138276553,0.05886773547094189,0.011122244488977955,0.6434782608695652,10.9309158186864,1.0,0.010104741045216685,2.6397612297766258,0.9244958698183272,0.1710323574730354,0.6211778593003204,0.4162072155411656
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.01808617234468938,0.06102204408817635,0.011523046092184368,0.6371191135734071,10.440802550841713,1.0,0.010419390885980376,2.587565206749376,0.920877063381672,0.17049666419570053,0.6135363091946007,0.4129766339624014
"frozenset({'JUMBO BAG PINK POLKADOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.017284569138276553,0.043236472945891787,0.011523046092184368,0.6666666666666666,15.41908072614909,1.0,0.010775722286255878,2.8702905811623243,0.9515931684935,0.2351738241308793,0.6516032186556352,0.466589416763229
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.01808617234468938,0.10465931863727455,0.013677354709418837,0.7562326869806094,7.225660331322625,1.0,0.011784468235067328,3.67293165877209,0.8774744992409158,0.12540192926045013,0.7277379235707551,0.4434586125185479
"frozenset({'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.019789579158316632,0.043236472945891787,0.013026052104208416,0.6582278481012658,15.223902489109228,1.0,0.012170420500319275,2.799419208787946,0.9531767874343903,0.2605210420841683,0.6427830469760311,0.47975123575399325
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01808617234468938,0.0593186372745491,0.013026052104208416,0.7202216066481993,12.141573706670657,1.0,0.011953205007208806,3.3622373459790857,0.9345406162794805,0.2023346303501945,0.7025789981198369,0.469908100621397
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",frozenset({'DOTCOM POSTAGE'}),0.019539078156312624,0.035370741482965935,0.011923847695390781,0.6102564102564103,17.253141570422024,1.0,0.01123273601310838,2.4750355975108116,0.9608129404035503,0.2773892773892774,0.5959654071215306,0.47368344592140627
"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.01808617234468938,0.05886773547094189,0.011923847695390781,0.6592797783933517,11.199339895090468,1.0,0.010859155686121742,2.7621849389836575,0.9274836522700308,0.18335901386748843,0.6379677602731595,0.4309164849413567
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.01818637274549098,0.043236472945891787,0.011923847695390781,0.6556473829201102,15.164219887700344,1.0,0.011137533082196456,2.77844128256513,0.9513570290084702,0.24089068825910928,0.6400859696855735,0.465714769096208
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'DOTCOM POSTAGE'}),0.016382765531062125,0.035370741482965935,0.01002004008016032,0.6116207951070336,17.291715397077038,1.0,0.009440569515785077,2.4837304530320483,0.9578612540111038,0.2400960384153661,0.5973798208339249,0.44745345704360173
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.014428857715430862,0.043236472945891787,0.01002004008016032,0.6944444444444444,16.06154242307197,1.0,0.009396187163906972,3.1312260885407173,0.951468076453843,0.21030494216614085,0.6806362837676656,0.46309707737865324
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013026052104208416,0.10465931863727455,0.01002004008016032,0.7692307692307693,7.3498545494715914,1.0,0.008656742342400232,3.8798096192384777,0.8753451776649748,0.09306654257794322,0.7422553944293075,0.43248517877526976
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.013677354709418837,0.0593186372745491,0.01002004008016032,0.7326007326007326,12.35026235026235,1.0,0.009208718037276959,3.517890575671891,0.9317742672829786,0.15910898965791567,0.7157387421554443,0.45075982575982576
"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013627254509018036,0.10465931863727455,0.01092184368737475,0.8014705882352942,7.657899923971503,1.0,0.009495624515564195,4.509864172790025,0.8814273305771876,0.10172655156322911,0.7782638319722719,0.45291336975192187
frozenset({'SUKI  SHOULDER BAG'}),frozenset({'DOTCOM POSTAGE'}),0.02655310621242485,0.035370741482965935,0.016833667334669337,0.6339622641509434,17.923352397241967,1.0,0.01589446427925992,2.6353273557424126,0.9699623802171409,0.3733333333333333,0.6205405002832051,0.5549414720188144
"frozenset({'JUMBO BAG RED RETROSPOT', 'SUKI  SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.014128256513026053,0.035370741482965935,0.012474949899799598,0.8829787234042552,24.96353444638659,1.0,0.011975222991072324,8.243195481872828,0.9736982282213517,0.3369418132611637,0.8786878217071223,0.6178349707672834
"frozenset({'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016833667334669337,0.10465931863727455,0.012474949899799598,0.7410714285714286,7.0807973739998635,1.0,0.01071314974638656,3.4578674590560436,0.8734767852494363,0.11443014705882353,0.71080441577336,0.43013360801477124
"frozenset({'SUKI  SHOULDER BAG', 'JAM MAKING SET PRINTED'})",frozenset({'DOTCOM POSTAGE'}),0.01092184368737475,0.035370741482965935,0.010470941883767536,0.9587155963302753,27.10476388491826,1.0,0.01008462817418404,23.365464261857063,0.9737411653390943,0.2923076923076923,0.9572017919784094,0.6273747953322765
"frozenset({'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})",frozenset({'JAM MAKING SET PRINTED'}),0.016833667334669337,0.058216432865731464,0.010470941883767536,0.6220238095238096,10.684677485452013,1.0,0.009490945819494702,2.491647862654444,0.9219274513972736,0.1621411947245927,0.5986591785346974,0.40094305794607005
"frozenset({'JAM MAKING SET PRINTED', 'DOTCOM POSTAGE'})",frozenset({'SUKI  SHOULDER BAG'}),0.014829659318637275,0.02655310621242485,0.010470941883767536,0.7060810810810811,26.591279959204492,1.0,0.010077168364785685,3.3119572478289916,0.9768804917834939,0.3387358184764992,0.6980637353771683,0.5502103518612953
"frozenset({'JUMBO STORAGE BAG SUKI', 'SUKI  SHOULDER BAG'})",frozenset({'DOTCOM POSTAGE'}),0.011773547094188376,0.035370741482965935,0.010120240480961924,0.8595744680851064,24.30185040081972,1.0,0.009703801390355862,6.869329568227365,0.9702744418928585,0.2733423545331529,0.854425386048547,0.572846724127539
"frozenset({'SUKI  SHOULDER BAG', 'DOTCOM POSTAGE'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016833667334669337,0.0593186372745491,0.010120240480961924,0.6011904761904763,10.134934041184042,1.0,0.009121690274336248,2.3587234169832207,0.9167638736967867,0.15326251896813356,0.576041856879096,0.3858992921492922
frozenset({'CHARLIE+LOLA PINK HOT WATER BOTTLE'}),frozenset({'DOTCOM POSTAGE'}),0.0156813627254509,0.035370741482965935,0.010771543086172345,0.6869009584664537,19.420032763442514,1.0,0.010216881659109804,3.0809077338350175,0.9636176184067395,0.267412935323383,0.6754203350467651,0.4957167681850682
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.016933867735470943,0.02565130260521042,0.01407815631262525,0.831360946745562,32.41008690828402,1.0,0.013643780547066076,5.777716837183135,0.9858394836792603,0.49384885764499115,0.8269212513904473,0.690094535872781
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.016933867735470943,0.026953907815631263,0.012474949899799598,0.7366863905325443,27.331338949869114,1.0,0.012018515989895623,3.695388529868725,0.9800072781186923,0.39712918660287067,0.7293924598408806,0.5997558346714766
"frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN', 'WOODEN TREE CHRISTMAS SCANDINAVIAN'})",frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.012474949899799598,0.02565130260521042,0.01157314629258517,0.9277108433734941,36.16622740963856,1.0,0.011253147577720573,13.478490313961274,0.984633143732124,0.4358490566037736,0.9258077146099826,0.689441359186747
"frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN', 'WOODEN STAR CHRISTMAS SCANDINAVIAN'})",frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.01407815631262525,0.026953907815631263,0.01157314629258517,0.8220640569395018,30.498882112476682,1.0,0.011193684965120623,5.4685190380761535,0.9810229068321451,0.3928571428571429,0.8171351342041219,0.6257160433396394
frozenset({'WOODEN TREE CHRISTMAS SCANDINAVIAN'}),"frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN', 'WOODEN STAR CHRISTMAS SCANDINAVIAN'})",0.016933867735470943,0.019438877755511022,0.01157314629258517,0.6834319526627218,35.157994265845176,1.0,0.011243970907747359,3.097473451576049,0.9882925826254743,0.46666666666666673,0.6771562321248685,0.6393963887024949
frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),0.026953907815631263,0.02565130260521042,0.019438877755511022,0.7211895910780669,28.115125464684013,1.0,0.01874747490973932,3.4946639946559785,0.9911472482581662,0.5861027190332326,0.713849456906531,0.7395010455390334
frozenset({'WOODEN STAR CHRISTMAS SCANDINAVIAN'}),frozenset({'WOODEN HEART CHRISTMAS SCANDINAVIAN'}),0.02565130260521042,0.026953907815631263,0.019438877755511022,0.7578125,28.115125464684013,1.0,0.01874747490973932,4.017738703212878,0.9898221850920457,0.5861027190332326,0.7511037740706415,0.7395010455390334
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.021442885771543085,0.04909819639278557,0.013877755511022044,0.6471962616822431,13.181670799160788,1.0,0.012824948494182755,2.695271337376741,0.9443874755931394,0.2449160035366932,0.6289798410525591,0.4649246614533664
frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),frozenset({'ALARM CLOCK BAKELIKE RED '}),0.021442885771543085,0.052655310621242485,0.014629258517034067,0.6822429906542056,12.956774589398615,1.0,0.013500176706117646,2.981349463633148,0.9430418365085467,0.24599831508003367,0.6645814211993201,0.48003681407115606
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE CHOCOLATE'})",frozenset({'ALARM CLOCK BAKELIKE RED '}),0.013877755511022044,0.052655310621242485,0.011272545090180362,0.8122743682310469,15.426257269164317,1.0,0.010541807563021836,5.046432287652228,0.9483362405234071,0.20398912058023572,0.8018402025433231,0.5131780975313179
"frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE', 'ALARM CLOCK BAKELIKE RED '})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.014629258517034067,0.04909819639278557,0.011272545090180362,0.7705479452054795,15.694017332960582,1.0,0.010554274882430192,4.144228756019503,0.9501819085711704,0.21489971346704873,0.7587005788356888,0.5000698909700867
